id	name	extra	desc
1753	Dragonhide	Members	The scaly rough hide from a Dragon
1754	Dragonhide	Members	Swap this note at any bank for a Dragonhide.
1135	Dragonhide body		Made from 100% real dragon hide.
1136	Dragonhide body		Swap this note at any bank for a Dragonhide body.
2499	Dragonhide body	Members	Made from 100% real dragon hide.
2500	Dragonhide body	Members	Swap this note at any bank for a Dragonhide body.
2501	Dragonhide body	Members	Made from 100% real dragon hide.
2502	Dragonhide body	Members	Swap this note at any bank for a Dragonhide body.
2503	Dragonhide body	Members	Made from 100% real dragon hide.
2504	Dragonhide body	Members	Swap this note at any bank for a Dragonhide body.
1099	Dragonhide chaps		Made from 100% real dragon hide.
1100	Dragonhide chaps		Swap this note at any bank for a Dragonhide chaps.
2493	Dragonhide chaps	Members	Made from 100% real dragon hide.
2494	Dragonhide chaps	Members	Swap this note at any bank for a Dragonhide chaps.
2495	Dragonhide chaps	Members	Made from 100% real dragon hide.
2496	Dragonhide chaps	Members	Swap this note at any bank for a Dragonhide chaps.
2497	Dragonhide chaps	Members	Made from 100% real dragon hide.
2498	Dragonhide chaps	Members	Swap this note at any bank for a Dragonhide chaps.
1615	Dragonstone	Members	This looks valuable.
1616	Dragonstone	Members	Swap this note at any bank for a Dragonstone.
1645	Dragonstone ring	Members	A valuable ring.
1646	Dragonstone ring	Members	Swap this note at any bank for a Dragonstone ring.
1653	Dragonstone ring		None
1683	Dragonstoneamulet	Members	It needs a string so I can wear it.
1684	Dragonstoneamulet	Members	Swap this note at any bank for a Dragonstoneamulet.
1691	Dragonstoneamulet		None
1702	Dragonstoneamulet	Members	I wonder if I can get this enchanted.
1703	Dragonstoneamulet	Members	Swap this note at any bank for a Dragonstoneamulet.
771	Dramen branch	Members	A limb of the fabled Dramen tree.
772	Dramen staff	Members	Crafted from a Dramen tree branch.
3263	Dried thistle	Members	It'll be easier to grind now.
2957	Druid pouch	Members	An empty druid pouch.
2958	Druid pouch	Members	A druid pouch.
538	Druid's robe	Members	Keeps a druids's knees nice and warm.
539	Druid's robe	Members	Swap this note at any bank for a Druid's robe.
540	Druid's robe	Members	I feel closer to the Gods when I am wearing this.
541	Druid's robe	Members	Swap this note at any bank for a Druid's robe.
2968	Druidic spell	Members	A druidic spell given to you freely by the spirit of Filliman Tarlock.
2032	Drunk dragon	Members	A warm creamy alcoholic beverage.
2033	Drunk dragon	Members	Swap this note at any bank for a Drunk dragon.
2092	Drunk dragon	Members	A warm creamy alcoholic beverage.
2093	Drunk dragon	Members	Swap this note at any bank for a Drunk dragon.
3266	Drunk parrot	Members	It's rather drunk.
1468	Dry sticks	Members	Some dry wooden sticks.
3271	Dummy		None
3272	Dummy		Swap this note at any bank for a Dummy.
3680	Dummy shoe1	Members	None
3681	Dummy shoe2	Members	None
3682	Dummy shoe3	Members	None
3683	Dummy shoe4	Members	None
3684	Dummy shoe5	Members	None
3685	Dummy shoe6	Members	None
1590	Dusty key	Members	I wonder what this unlocks?
1501	Dwarf brew	Members	Smells stronger than most spirits.
0	Dwarf remains	Members	The body of a Dwarf savaged by Goblins.
267	Dwarf weed	Members	A powerful herb.
268	Dwarf weed	Members	Swap this note at any bank for a Dwarf weed.
1913	Dwarven stout		A pint of thick dark beer.
1914	Dwarven stout		Swap this note at any bank for a Dwarven stout.
2126	Dwellberries	Members	Some rather pretty blue berries.
2127	Dwellberries	Members	Swap this note at any bank for a Dwellberries.
1399	Earth battlestaff	Members	It's a slightly magical stick.
1400	Earth battlestaff	Members	Swap this note at any bank for an Earth battlestaff.
575	Earth orb	Members	A magic glowing orb.
576	Earth orb	Members	Swap this note at any bank for an Earth orb.
557	Earth rune		One of the 4 basic elemental Runes.
1440	Earth talisman		A mysterious power emanates from the talisman...
1441	Earth talisman		Swap this note at any bank for an Earth talisman.
1961	Easter egg		Happy Easter.
1962	Easter egg		Swap this note at any bank for an Easter egg.
403	Edible seaweed	Members	Slightly damp seaweed.
404	Edible seaweed	Members	Swap this note at any bank for an Edible seaweed.
1944	Egg		A nice fresh egg.
1945	Egg		Swap this note at any bank for an Egg.
2893	Elemental metal	Members	It's a bar of refined elemental ore.
2892	Elemental ore	Members	This needs refining.
2890	Elemental shield	Members	A magic shield.
2891	Elemental shield	Members	Swap this note at any bank for an Elemental shield.
1820	Elizabeths' print	Members	An imprint of Elizabeths' fingerprint.
1605	Emerald		This looks valuable.
1606	Emerald		Swap this note at any bank for an Emerald.
1677	Emerald amulet		It needs a string so I can wear it.
1678	Emerald amulet		Swap this note at any bank for an Emerald amulet.
1688	Emerald amulet		None
1696	Emerald amulet		I wonder if I can get this enchanted.
1697	Emerald amulet		Swap this note at any bank for an Emerald amulet.
1658	Emerald necklace		I wonder if this is valuable.
1659	Emerald necklace		Swap this note at any bank for an Emerald necklace.
1669	Emerald necklace		None
1639	Emerald ring		A valuable ring.
1640	Emerald ring		Swap this note at any bank for an Emerald ring.
1650	Emerald ring		None
3727	Empty bucket	Members	This bucket is completely empty. It has a 5 painted on it's side.
1980	Empty cup	Members	An empty cup.
1981	Empty cup	Members	Swap this note at any bank for an Empty cup.
3732	Empty jug	Members	This jug is completely empty. It has a 3 painted on it's side.
409	Empty oyster	Members	It's empty.
410	Empty oyster	Members	Swap this note at any bank for an Empty oyster.
524	Enchanted bear	Members	I don't fancy eating this now.
522	Enchanted beef	Members	I don't fancy eating this now.
525	Enchanted chicken	Members	I don't fancy eating this now.
3690	Enchanted lyre	Members	A musical instrument that I can magically play.
3691	Enchanted lyre	Members	This will teleport me to Rellekka when I play it.
523	Enchanted rat	Members	I don't fancy eating this now.
731	Enchanted vial	Members	An enchanted empty glass vial.
3014	Energy potion(1)	Members	1 dose of energy potion.
3015	Energy potion(1)	Members	Swap this note at any bank for an Energy potion(1).
3012	Energy potion(2)	Members	2 doses of energy potion.
3013	Energy potion(2)	Members	Swap this note at any bank for an Energy potion(2).
3010	Energy potion(3)	Members	3 doses of energy potion.
3011	Energy potion(3)	Members	Swap this note at any bank for an Energy potion(3).
3008	Energy potion(4)	Members	4 doses of energy potion.
3009	Energy potion(4)	Members	Swap this note at any bank for an Energy potion(4).
2128	Equa leaves	Members	Small sweet smelling leaves.
2129	Equa leaves	Members	Swap this note at any bank for an Equa leaves.
2154	Equa toad's legs	Members	They're a gnome delicacy apparently.
2155	Equa toad's legs	Members	Swap this note at any bank for an Equa toad's legs.
415	Ethanea	Members	An expensive colourless liquid.
35	Excalibur	Members	This used to belong to King Arthur.
3698	Exotic flower	Members	Some flowers from a distant land.
796	Explodingvial		None
221	Eye of newt		It seems to be looking at me.
222	Eye of newt		Swap this note at any bank for an Eye of newt.
1025	Eye patch	Members	A black piece of cloth on a string.
1026	Eye patch	Members	Swap this note at any bank for an Eye patch.
3268	Fake man	Members	It's good enough to fool a troll.
782	Family crest	Members	The Fitzharmon family crest.
3243	Farmer		He grows the crops.
3244	Farmer		Swap this note at any bank for a Farmer.
1411	Farmers fork		None
1412	Farmers fork		Swap this note at any bank for a Farmers fork.
3755	Farseer helm	Members	This helmet is worn by farseers.
3756	Farseer helm	Members	Swap this note at any bank for a Farseer helm.
3367	Fat snail	Members	The fat, slimey corpse of a deceased giant snail.
3368	Fat snail	Members	Swap this note at any bank for a Fat snail.
3373	Fat snail meat	Members	A succulently slimey slice of sumptuous snail.
3374	Fat snail meat	Members	Swap this note at any bank for a Fat snail meat.
314	Feather		Used for fly fishing.
279	Feed	Members	This looks nasty.
3470	Fine cloth	Members	Amazingly untouched by time.
3471	Fine cloth	Members	Swap this note at any bank for a Fine cloth.
2384	Finger nails	Members	Eeeeyeeew!
1393	Fire battlestaff	Members	It's a slightly magical stick.
1394	Fire battlestaff	Members	Swap this note at any bank for a Fire battlestaff.
1583	Fire feather	Members	Firebird feather.
569	Fire orb	Members	A magic glowing orb.
570	Fire orb	Members	Swap this note at any bank for a Fire orb.
554	Fire rune		One of the 4 basic elemental Runes.
1442	Fire talisman		A mysterious power emanates from the talisman...
1443	Fire talisman		Swap this note at any bank for a Fire talisman.
3006	Firework	Members	A firework potion, this'll look pretty!
3007	Firework	Members	Swap this note at any bank for a Firework.
3708	Fiscal statement	Members	A signed statement promising a reduction on sales tax.
272	Fish food		Keeps your pet fish strong and healthy.
2478	Fish food		Swap this note at any bank for a Fish food.
313	Fishing bait		For use with a fishing rod.
27	Fishing pass	Members	Pass to the Hemenster fishing contest.
155	Fishing potion(1)	Members	1 dose of fishing potion.
156	Fishing potion(1)	Members	Swap this note at any bank for a Fishing potion(1).
153	Fishing potion(2)	Members	2 doses of fishing potion.
154	Fishing potion(2)	Members	Swap this note at any bank for a Fishing potion(2).
151	Fishing potion(3)	Members	3 doses of fishing potion.
152	Fishing potion(3)	Members	Swap this note at any bank for a Fishing potion(3).
2438	Fishing potion(4)	Members	4 doses of fishing potion.
2439	Fishing potion(4)	Members	Swap this note at any bank for a Fishing potion(4).
307	Fishing rod		Useful for catching sardine or herring.
308	Fishing rod		Swap this note at any bank for a Fishing rod.
26	Fishing trophy	Members	Hemenster fishing contest trophy.
3404	Fiyr remains	Members	The remains of a deadly shade.
3405	Fiyr remains	Members	Swap this note at any bank for a Fiyr remains.
3678	Flamtaer hammer	Members	An exquisitely shaped tool specially designed for fixing temples.
3679	Flamtaer hammer	Members	Swap this note at any bank for a Flamtaer hammer.
1779	Flax	Members	I should use this with a spinning wheel.
1780	Flax	Members	Swap this note at any bank for a Flax.
956	Flier		Get your axes from Bob's Axes.
957	Flier		Swap this note at any bank for a Flier.
2865	Flighted ogre arrow	Members	A wooden arrow shaft with four flights attached.
1946	Flour		A little heap of flour.
2460	Flowers	Members	A posy of flowers.
2461	Flowers	Members	Swap this note at any bank for a Flowers.
2462	Flowers	Members	A posy of flowers.
2463	Flowers	Members	Swap this note at any bank for a Flowers.
2464	Flowers	Members	A posy of flowers.
2465	Flowers	Members	Swap this note at any bank for a Flowers.
2466	Flowers	Members	A posy of flowers.
2467	Flowers	Members	Swap this note at any bank for a Flowers.
2468	Flowers	Members	A posy of flowers.
2469	Flowers	Members	Swap this note at any bank for a Flowers.
2470	Flowers	Members	A posy of flowers.
2471	Flowers	Members	Swap this note at any bank for a Flowers.
2472	Flowers	Members	A posy of flowers.
2473	Flowers	Members	Swap this note at any bank for a Flowers.
2474	Flowers	Members	A posy of flowers.
2475	Flowers	Members	Swap this note at any bank for a Flowers.
2476	Flowers	Members	A posy of flowers.
2477	Flowers	Members	Swap this note at any bank for a Flowers.
1554	Fluffs' kitten	Members	It looks like it's lost.
309	Fly fishing rod		Useful for catching salmon or trout.
310	Fly fishing rod		Swap this note at any bank for a Fly fishing rod.
1811	Flypaper	Members	A piece of fly paper. It's sticky.
1821	Franks' print	Members	An imprint of Franks' fingerprint.
3686	Fremennik		One of Rellekka's many citizens.
3687	Fremennik		Swap this note at any bank for a Fremennik.
3699	Fremennik ballad	Members	A hauntingly beautiful love ballad.
3757	Fremennik blade	Members	A sword used only by Fremennik warriors.
3791	Fremennik boots	Members	Very stylish!
3792	Fremennik boots	Members	Swap this note at any bank for a Fremennik boots.
3759	Fremennik cloak	Members	The latest fashion in Rellekka.
3760	Fremennik cloak	Members	Swap this note at any bank for a Fremennik cloak.
3761	Fremennik cloak	Members	The latest fashion in Rellekka.
3762	Fremennik cloak	Members	Swap this note at any bank for a Fremennik cloak.
3763	Fremennik cloak	Members	The latest fashion in Rellekka.
3764	Fremennik cloak	Members	Swap this note at any bank for a Fremennik cloak.
3765	Fremennik cloak	Members	The latest fashion in Rellekka.
3766	Fremennik cloak	Members	Swap this note at any bank for a Fremennik cloak.
3777	Fremennik cloak	Members	The latest fashion in Rellekka.
3778	Fremennik cloak	Members	Swap this note at any bank for a Fremennik cloak.
3779	Fremennik cloak	Members	The latest fashion in Rellekka.
3780	Fremennik cloak	Members	Swap this note at any bank for a Fremennik cloak.
3781	Fremennik cloak	Members	The latest fashion in Rellekka.
3782	Fremennik cloak	Members	Swap this note at any bank for a Fremennik cloak.
3783	Fremennik cloak	Members	The latest fashion in Rellekka.
3784	Fremennik cloak	Members	Swap this note at any bank for a Fremennik cloak.
3785	Fremennik cloak	Members	The latest fashion in Rellekka.
3786	Fremennik cloak	Members	Swap this note at any bank for a Fremennik cloak.
3787	Fremennik cloak	Members	The latest fashion in Rellekka.
3788	Fremennik cloak	Members	Swap this note at any bank for a Fremennik cloak.
3789	Fremennik cloak	Members	The latest fashion in Rellekka.
3790	Fremennik cloak	Members	Swap this note at any bank for a Fremennik cloak.
3797	Fremennik hat	Members	A silly pointed hat.
3798	Fremennik hat	Members	Swap this note at any bank for a Fremennik hat.
3748	Fremennik helm	Members	A sturdy helm worn only by Fremennik clan members.
